nomor_pendaftaran,semester,kode_mata_pelajaran,wajib,tingkat,nilai,nilai_validasi_tka,tahun_kur,unit,kkm,asal_sekolah
426029449,2,401900000,TRUE,10,78.00,71.15,2023,JAM,0.00,
426015716,1,999800711,FALSE,12,82.00,71.46,2013,JAM,78.00,
426331061,1,999800711,FALSE,10,80.00,70.56,2013,JAM,75.00,
426246300,1,999800716,TRUE,11,93.00,79.05,2023,JAM,0.00,
426248792,2,999800711,FALSE,11,89.00,79.54,2013,JAM,72.00,
426231351,1,999800717,FALSE,12,85.00,75.89,2023,JAM,0.00,
426146762,2,999800716,TRUE,11,93.00,80.40,2023,JAM,0.00,
426032862,2,999800702,TRUE,11,83.00,71.78,2013,JAM,75.00,
426047571,2,401900000,TRUE,10,92.00,79.01,2023,JAM,0.00,
426272598,2,IPAK,TRUE,10,87.00,80.44,2023,JAM,0.00,
426134804,2,999800711,TRUE,10,83.00,71.69,2013,JAM,75.00,
426231051,1,IPAK,TRUE,10,85.00,77.74,2023,JAM,0.00,
426025805,1,999800709,TRUE,10,78.00,68.38,2023,JAM,0.00,
426335248,1,999800408,TRUE,12,93.00,84.67,2023,JAM,0.00,
426168373,2,999800708,FALSE,11,80.00,70.76,2023,JAM,0.00,
426331674,2,200010300,TRUE,11,81.00,70.28,2023,JAM,0.00,
426331061,1,999800711,FALSE,12,90.00,79.38,2013,JAM,75.00,
426114668,2,999800702,TRUE,11,85.00,73.45,2023,JAM,0.00,
426246694,2,999800702,TRUE,10,92.00,78.26,2023,JAM,0.00,
426256521,1,999800709,TRUE,10,84.00,72.79,2013,JAM,65.00,
426267110,2,IPSK,TRUE,10,82.00,71.15,2023,JAM,0.00,
426342458,1,999800715,TRUE,12,93.00,81.98,2023,JAM,0.00,
426231326,1,IPSK,TRUE,10,87.00,77.74,2023,JAM,0.00,
426109745,1,999800711,TRUE,10,85.00,72.70,2023,JAM,0.00,
426173436,1,999800709,FALSE,12,80.00,70.00,2013,JAM,78.00,
426148788,1,801050100,FALSE,12,90.00,76.81,2013,JAM,75.00,
426266590,1,999800702,TRUE,11,88.00,83.17,2023,JAM,0.00,
426304493,2,710101000,FALSE,11,87.00,77.76,2023,JAM,0.00,
426243874,1,999800709,TRUE,10,87.00,75.26,2023,JAM,0.00,
426028717,1,401121000,FALSE,11,90.00,88.66,2023,JAM,0.00,
426304493,1,IPAK,TRUE,10,81.00,72.39,2023,JAM,0.00,
426162254,1,999800708,FALSE,12,90.00,85.21,2023,JAM,0.00,
426093540,1,999800715,TRUE,11,88.00,78.41,2023,JAM,0.00,
426030667,2,999800703,FALSE,11,90.00,80.90,2023,JAM,0.00,
426093540,1,999800708,FALSE,12,90.00,80.19,2023,JAM,0.00,
426147708,2,200010300,TRUE,10,83.00,75.60,2023,JAM,0.00,
426336130,1,999800408,TRUE,11,83.00,72.27,2013,JAM,75.00,
426167887,2,999800701,FALSE,11,88.00,77.15,2013,JAM,75.00,
426194142,1,MPL01,FALSE,12,92.00,85.07,2023,JAM,0.00,
426333407,1,MPL01,FALSE,11,85.00,73.81,2023,JAM,0.00,
426247446,1,999800408,TRUE,10,91.00,78.28,2023,JAM,0.00,
426157204,2,502002,FALSE,11,95.00,85.71,2013,JAM,76.00,
426038617,2,MPL01,FALSE,11,93.00,79.98,2023,JAM,0.00,
426062287,2,999800709,TRUE,10,90.00,82.39,2023,JAM,0.00,
426113479,2,999800711,FALSE,10,83.00,73.47,2013,JAM,70.00,
426002957,1,999800709,TRUE,11,93.00,79.06,2023,JAM,0.00,
426239185,2,999800701,FALSE,11,95.00,81.05,2013,JAM,75.00,
426248792,1,400002,FALSE,10,83.00,74.18,2013,JAM,70.00,
426343725,2,710101000,TRUE,10,91.00,78.17,2023,JAM,0.00,
426140665,1,999800703,FALSE,11,82.00,71.29,2013,JAM,76.00,
426296652,1,999800715,FALSE,11,82.00,71.19,2013,JAM,70.00,
426228854,1,999800702,FALSE,10,80.00,69.81,2013,JAM,68.00,
426137555,1,999800703,FALSE,11,79.00,71.60,2023,JAM,0.00,
426028717,2,999800701,TRUE,10,81.00,79.79,2023,JAM,0.00,
426151386,2,999800716,TRUE,11,87.00,76.27,2013,JAM,76.00,
426187507,1,200010300,TRUE,11,84.00,77.19,2023,JAM,0.00,
426035734,1,999800701,FALSE,12,87.00,76.02,2013,JAM,75.00,
426244497,1,999800713,TRUE,11,90.00,79.39,2013,JAM,78.00,
426266590,1,200010300,TRUE,12,93.00,87.90,2023,JAM,0.00,
426061790,1,999800715,TRUE,11,88.00,77.65,2023,JAM,0.00,
426071761,1,999800701,TRUE,12,88.00,77.41,2013,JAM,80.00,
426177950,1,999800717,FALSE,11,93.00,79.17,2023,JAM,0.00,
426155155,1,999800702,TRUE,10,86.00,79.67,2023,JAM,0.00,
426037663,1,999800711,FALSE,10,82.00,73.28,2013,JAM,78.00,
426136244,1,600060000,FALSE,12,94.00,82.62,2023,JAM,0.00,
426277929,1,999800701,TRUE,10,90.00,81.95,2013,JAM,75.00,
426341582,2,200010300,TRUE,10,80.00,73.06,2023,JAM,0.00,
426260428,1,999800408,TRUE,12,96.00,90.87,2023,JAM,0.00,
426246002,1,300230000,FALSE,11,95.00,80.81,2023,JAM,0.00,
426161594,1,200010300,TRUE,11,88.00,80.13,2023,JAM,0.00,
426140815,1,IPAK,TRUE,10,83.00,71.23,2023,JAM,0.00,
426028717,2,IPSK,TRUE,10,85.00,83.74,2023,JAM,0.00,
426051492,1,200010300,TRUE,11,90.00,80.39,2023,JAM,0.00,
426003441,1,999800716,TRUE,11,83.00,75.40,2023,JAM,0.00,
426275446,1,999800711,TRUE,11,95.00,85.98,2023,JAM,0.00,
426239185,1,400004,FALSE,11,90.00,76.79,2013,JAM,75.00,
426180246,1,300230000,FALSE,11,85.00,78.87,2023,JAM,0.00,
426257890,2,999800408,TRUE,11,98.00,84.41,2013,JAM,70.00,
426140486,1,999800704,FALSE,12,92.00,84.08,2023,JAM,0.00,
426046366,1,401121000,FALSE,11,92.00,79.20,2023,JAM,0.00,
426025539,2,437001,FALSE,11,85.00,81.27,2013,JAM,70.00,
426160714,1,600060000,FALSE,11,87.00,75.58,2023,JAM,0.00,
426306569,1,999800709,TRUE,12,85.00,73.53,2023,JAM,0.00,
426150046,2,SPR,TRUE,10,85.00,73.62,2023,JAM,0.00,
426058054,1,999800408,TRUE,11,80.00,69.34,2013,JAM,70.00,
426243874,1,999800702,TRUE,12,87.00,75.26,2023,JAM,0.00,
426151386,1,999800408,TRUE,10,75.00,65.75,2013,JAM,72.00,
426208577,1,200010300,TRUE,11,90.00,79.79,2023,JAM,0.00,
426140665,1,999800713,TRUE,10,82.00,71.29,2013,JAM,72.00,
426315566,1,801050100,FALSE,11,76.00,68.80,2013,JAM,75.00,
426254620,1,999800701,TRUE,11,90.00,76.69,2013,JAM,68.00,
426258518,1,400003,FALSE,12,96.00,82.70,2013,JAM,75.00,
426342618,1,999800408,TRUE,10,91.00,88.92,2013,JAM,75.00,
426127394,1,999800701,FALSE,11,86.00,74.74,2013,JAM,78.00,
426247386,1,999800701,FALSE,11,73.00,65.07,2013,JAM,72.00,
426171194,2,400003,FALSE,11,91.00,78.21,2013,JAM,75.00,
426173436,1,999800702,FALSE,11,82.00,71.75,2013,JAM,78.00,
426151386,2,999800702,TRUE,10,80.00,70.13,2013,JAM,72.00,
426335427,2,401002000,FALSE,11,92.00,88.78,2023,JAM,0.00,
426315566,2,999800408,FALSE,11,79.00,71.52,2013,JAM,78.00,
426255025,2,999800706,FALSE,10,85.00,78.41,2013,JAM,75.00,
426145609,1,400006,FALSE,11,84.00,73.25,2013,JAM,75.00,
426331674,2,999800702,TRUE,10,80.00,69.41,2023,JAM,0.00,
426340213,2,999800701,FALSE,11,96.00,81.66,2013,JAM,75.00,
426147037,1,401121000,FALSE,12,90.00,80.63,2023,JAM,0.00,
426056469,2,999800711,TRUE,10,83.00,71.16,2023,JAM,0.00,
426341762,1,999800702,TRUE,12,88.00,78.89,2023,JAM,0.00,
426012007,1,401002000,FALSE,12,90.00,82.08,2023,JAM,0.00,
426152941,1,999800408,TRUE,11,80.00,72.00,2013,JAM,76.00,
426029883,1,999800702,TRUE,10,85.00,74.90,2023,JAM,0.00,
426304493,1,999800703,FALSE,12,85.00,75.97,2023,JAM,0.00,
426276642,2,530004,FALSE,10,95.00,80.81,2013,JAM,75.00,
426241131,1,502007,FALSE,12,90.00,78.88,2013,JAM,76.00,
426247446,1,999800702,TRUE,10,93.00,80.00,2023,JAM,0.00,
426266795,2,999800408,TRUE,11,86.00,78.91,2023,JAM,0.00,
426143070,2,401121000,FALSE,11,95.00,81.43,2023,JAM,0.00,
426140775,2,401001000,FALSE,11,87.00,77.52,2013,JAM,76.00,
426029909,2,999800709,TRUE,11,84.00,74.85,2023,JAM,0.00,
426274723,1,999800717,FALSE,12,82.00,70.67,2013,JAM,75.00,
426243874,1,999800703,FALSE,11,91.00,78.72,2023,JAM,0.00,
426195090,1,999800713,TRUE,10,74.00,65.57,2013,JAM,70.00,
426303377,1,999800408,TRUE,12,90.00,81.87,2023,JAM,0.00,
426023018,2,999800716,FALSE,10,79.00,73.69,2013,JAM,70.00,
426233122,1,999800709,FALSE,10,79.00,68.17,2013,JAM,75.00,
426104913,1,400005,FALSE,12,88.00,79.17,2013,JAM,75.00,
426151736,1,IPAK,TRUE,10,86.00,74.81,2023,JAM,0.00,
426341595,1,200010300,TRUE,10,82.00,74.99,2023,JAM,0.00,
426127861,1,999800408,TRUE,10,90.00,76.86,2023,JAM,0.00,
426224945,1,999800701,TRUE,12,93.00,89.32,2023,JAM,0.00,
426152941,2,999800706,FALSE,10,75.00,67.50,2013,JAM,72.00,
426233753,2,999800715,TRUE,11,80.00,72.93,2023,JAM,0.00,
426138480,1,405005,FALSE,12,90.00,81.52,2013,JAM,70.00,
426064006,1,999800716,TRUE,11,93.00,81.57,2013,JAM,70.00,
426057808,1,400002,FALSE,10,88.00,76.63,2013,JAM,75.00,
426170560,2,710101000,TRUE,10,85.00,76.81,2023,JAM,0.00,
426131340,2,999800708,FALSE,10,76.00,67.63,2013,JAM,72.00,
426038617,1,999800716,TRUE,10,87.00,74.82,2023,JAM,0.00,
426268286,2,999800703,FALSE,11,93.00,82.84,2023,JAM,0.00,
426233237,1,999800702,FALSE,10,82.00,71.25,2013,JAM,75.00,
426127732,2,999800711,TRUE,10,93.00,79.47,2023,JAM,0.00,
426028908,2,401002000,FALSE,11,89.00,79.89,2023,JAM,0.00,
426126718,2,200010300,TRUE,11,98.00,83.51,2023,JAM,0.00,
426286125,2,710101000,TRUE,10,87.00,78.19,2023,JAM,0.00,
426237239,1,801050100,FALSE,10,86.00,75.09,2013,JAM,75.00,
426232272,1,999800408,TRUE,11,83.00,74.50,2013,JAM,76.00,
426343267,2,IPAK,TRUE,10,84.00,74.29,2023,JAM,0.00,
426314612,1,999800713,TRUE,10,96.00,81.61,2013,JAM,70.00,
426277929,1,999800709,TRUE,11,92.00,83.78,2013,JAM,70.00,
426144491,2,999800701,TRUE,10,84.00,75.60,2013,JAM,72.00,
426196434,1,999800716,TRUE,11,88.00,79.68,2023,JAM,0.00,
426339140,2,999800711,TRUE,11,92.00,81.37,2013,JAM,75.00,
426318891,2,999800703,FALSE,10,81.00,72.42,2013,JAM,75.00,
426245113,2,999800408,FALSE,10,89.00,77.77,2013,JAM,70.00,
426015299,1,999800701,TRUE,11,82.00,74.93,2023,JAM,0.00,
426193764,2,999800408,FALSE,10,85.00,75.55,2013,JAM,78.00,
426252744,1,999800716,TRUE,11,92.00,88.19,2023,JAM,0.00,
426264230,1,999800702,TRUE,12,94.00,80.53,2023,JAM,0.00,
426132957,2,999800716,FALSE,10,87.00,74.76,2013,JAM,75.00,
426076792,1,999800713,TRUE,11,83.00,74.61,2013,JAM,78.00,
426004350,2,999800701,TRUE,11,93.00,79.06,2023,JAM,0.00,
426137555,2,999800408,TRUE,10,80.00,72.50,2023,JAM,0.00,
426145931,1,999800702,TRUE,11,72.00,70.59,2023,JAM,0.00,
426333407,1,999800702,TRUE,11,80.00,69.46,2023,JAM,0.00,
426318891,1,999800703,FALSE,11,85.00,76.00,2013,JAM,78.00,
426142374,1,710101000,TRUE,10,82.00,70.81,2023,JAM,0.00,
426137555,1,999800716,TRUE,12,90.00,81.57,2023,JAM,0.00,
426207141,1,312206,FALSE,12,90.00,83.89,2013,JAM,70.00,
426126883,2,999800408,TRUE,11,81.00,71.08,2023,JAM,0.00,
426123357,1,999800701,TRUE,10,90.00,77.18,2023,JAM,0.00,
426152899,2,999800711,TRUE,11,90.00,79.52,2023,JAM,0.00,
426132641,2,999800703,FALSE,10,96.00,84.35,2013,JAM,70.00,
426129299,2,999800702,TRUE,10,85.00,74.75,2023,JAM,0.00,
426015218,1,801050100,FALSE,10,94.00,84.44,2013,JAM,75.00,
426260602,1,401900000,TRUE,10,92.00,79.06,2023,JAM,0.00,
426247386,2,999800701,FALSE,10,79.00,70.42,2013,JAM,70.00,
426257642,2,999800713,TRUE,10,88.00,75.74,2013,JAM,65.00,
426246108,2,200010300,TRUE,10,90.00,78.30,2023,JAM,0.00,
426241343,1,401002000,FALSE,12,85.00,75.48,2023,JAM,0.00,
426252744,1,200010300,TRUE,10,88.00,84.35,2023,JAM,0.00,
426336101,2,710101000,TRUE,10,86.00,76.34,2023,JAM,0.00,
426343547,1,999800713,TRUE,10,83.00,81.09,2013,JAM,75.00,
426286125,2,200010300,TRUE,10,94.00,84.49,2023,JAM,0.00,
426150942,1,999800709,FALSE,11,82.00,74.87,2013,JAM,72.00,
426018712,2,999800408,TRUE,10,89.00,77.86,2023,JAM,0.00,
426233126,1,999800709,FALSE,10,78.00,67.35,2013,JAM,75.00,
426010488,1,999800709,TRUE,10,83.00,78.33,2023,JAM,0.00,
426144491,1,999800711,TRUE,12,89.00,80.10,2013,JAM,78.00,
426245952,2,200010300,TRUE,10,80.00,70.64,2023,JAM,0.00,
426272598,1,999800702,TRUE,10,86.00,79.51,2023,JAM,0.00,
426025805,1,200010300,TRUE,12,87.00,76.27,2023,JAM,0.00,
426254620,2,999800711,TRUE,11,96.00,81.80,2013,JAM,68.00,
426056069,2,999800709,TRUE,11,89.00,76.84,2023,JAM,0.00,
426016354,2,999800702,TRUE,10,83.00,74.03,2023,JAM,0.00,
426230110,1,999800715,TRUE,10,80.00,72.03,2023,JAM,0.00,
426000542,2,999800709,TRUE,10,78.00,71.52,2023,JAM,0.00,
426331154,2,200010300,TRUE,10,82.00,75.31,2023,JAM,0.00,
426255114,1,999800702,TRUE,11,85.00,74.60,2023,JAM,0.00,
426064543,1,100011020,FALSE,11,86.00,75.91,2023,JAM,0.00,
426189810,1,999800708,FALSE,12,92.00,79.88,2023,JAM,0.00,
426341676,1,999800701,TRUE,10,81.00,72.03,2023,JAM,0.00,
426170984,1,999800408,TRUE,11,79.00,70.92,2023,JAM,0.00,
426281254,1,999800709,TRUE,11,91.00,77.52,2023,JAM,0.00,
426062287,1,999800702,TRUE,10,80.00,73.23,2023,JAM,0.00,
426229452,1,401121000,FALSE,12,95.00,81.95,2023,JAM,0.00,
426129660,1,401121000,FALSE,11,90.00,79.19,2023,JAM,0.00,
426012007,1,999800702,TRUE,11,90.00,82.08,2023,JAM,0.00,
426303377,1,401121000,FALSE,11,90.00,81.87,2023,JAM,0.00,
426157070,2,999800408,TRUE,10,87.00,76.53,2023,JAM,0.00,
426138986,2,MPL01,FALSE,11,93.00,83.93,2023,JAM,0.00,
426143747,1,999800408,TRUE,11,90.00,78.75,2023,JAM,0.00,
426141613,1,999800715,TRUE,12,96.00,82.01,2023,JAM,0.00,
426151189,2,710101000,TRUE,10,85.00,80.03,2023,JAM,0.00,
426306684,2,999800709,TRUE,10,83.00,71.80,2023,JAM,0.00,
426141613,2,600060000,FALSE,11,92.00,78.59,2023,JAM,0.00,
426146957,1,200010300,TRUE,10,90.00,87.48,2023,JAM,0.00,
426126883,1,999800408,TRUE,10,72.00,63.18,2023,JAM,0.00,
426126883,1,999800704,FALSE,11,85.00,74.59,2023,JAM,0.00,
426311989,1,999800708,FALSE,12,96.00,86.51,2023,JAM,0.00,
426341810,1,300230000,FALSE,11,92.00,83.14,2023,JAM,0.00,
426147715,1,999800702,TRUE,11,80.00,70.62,2013,JAM,78.00,
426309077,1,999800704,FALSE,12,95.00,83.92,2013,JAM,70.00,
426278470,1,999800706,FALSE,10,91.00,81.34,2013,JAM,75.00,
426225084,1,801050100,FALSE,10,86.00,76.38,2013,JAM,75.00,
426304493,2,999800702,TRUE,11,85.00,75.97,2023,JAM,0.00,
426029087,2,400003,FALSE,10,80.00,72.50,2013,JAM,75.00,
426243874,1,SPR,TRUE,10,84.00,72.66,2023,JAM,0.00,
426341578,1,999800709,TRUE,11,81.00,73.59,2023,JAM,0.00,
426251132,2,401121000,FALSE,10,78.00,71.37,2013,JAM,70.00,
426234141,2,802010100,FALSE,10,89.00,77.17,2013,JAM,75.00,
426260428,1,401121000,FALSE,11,92.00,87.08,2023,JAM,0.00,
426246694,1,999800408,TRUE,10,96.00,81.66,2023,JAM,0.00,
426316087,2,999800711,TRUE,10,83.00,76.40,2023,JAM,0.00,
426127425,1,999800716,TRUE,12,98.00,83.86,2023,JAM,0.00,
426341769,2,IPSK,TRUE,10,84.00,75.36,2023,JAM,0.00,
426340025,2,200010300,TRUE,11,90.00,86.64,2023,JAM,0.00,
426137604,2,999800711,TRUE,10,85.00,72.36,2023,JAM,0.00,
426151840,2,999800715,TRUE,11,95.00,93.13,2023,JAM,0.00,
426341623,2,IPSK,TRUE,10,85.00,78.40,2023,JAM,0.00,
426190307,1,999800701,TRUE,10,86.00,73.99,2023,JAM,0.00,
426137604,1,999800703,FALSE,12,95.00,80.87,2023,JAM,0.00,
426073194,2,401002000,FALSE,11,75.00,64.38,2023,JAM,0.00,
426003643,2,200010300,TRUE,11,89.00,81.22,2023,JAM,0.00,
426237974,2,999800709,TRUE,11,90.00,78.72,2023,JAM,0.00,
426023018,1,405001,FALSE,11,84.00,78.35,2013,JAM,70.00,
426334342,1,801050100,FALSE,10,80.00,68.75,2013,JAM,65.00,
426148033,2,801050100,FALSE,11,79.00,69.73,2013,JAM,76.00,
426244497,2,999800703,FALSE,10,86.00,75.86,2013,JAM,75.00,
426140486,1,999800703,FALSE,11,90.00,82.26,2023,JAM,0.00,
426243160,2,999800715,FALSE,10,85.00,76.05,2013,JAM,75.00,
426168642,1,999800709,TRUE,12,86.00,74.15,2023,JAM,0.00,
426315952,1,999800702,TRUE,12,80.00,79.30,2023,JAM,0.00,
426179348,2,999800711,TRUE,11,93.00,79.11,2023,JAM,0.00,
426141931,2,999800708,FALSE,11,87.00,78.62,2013,JAM,76.00,
426065148,1,710101000,TRUE,10,75.00,65.53,2023,JAM,0.00,
426341770,1,999800704,FALSE,11,88.00,78.47,2023,JAM,0.00,
426232272,1,999800702,TRUE,10,78.00,70.02,2013,JAM,72.00,
426256329,1,600060000,FALSE,11,85.00,72.75,2023,JAM,0.00,
426242547,2,MPKK,TRUE,11,95.00,93.43,2023,JAM,0.00,
426214562,1,999800711,TRUE,10,82.00,75.93,2013,JAM,75.00,
426197141,1,999800708,FALSE,11,88.00,82.33,2023,JAM,0.00,
426247321,1,999800713,FALSE,12,92.00,79.12,2013,JAM,65.00,
426231351,2,999800704,FALSE,11,80.00,71.43,2023,JAM,0.00,
426076505,1,999800701,TRUE,10,85.00,75.22,2023,JAM,0.00,
426286043,2,999800711,TRUE,11,93.00,81.75,2023,JAM,0.00,
426136340,1,999800702,TRUE,12,91.00,79.45,2013,JAM,75.00,
426246300,1,999800408,TRUE,12,98.00,83.30,2023,JAM,0.00,
426088298,2,401121000,FALSE,11,93.00,85.96,2023,JAM,0.00,
426057808,1,400001,FALSE,11,80.00,69.67,2013,JAM,75.00,
426216442,1,999800701,TRUE,11,95.00,82.27,2023,JAM,0.00,
426065148,2,999800408,TRUE,10,86.00,75.14,2023,JAM,0.00,
426316087,2,999800709,TRUE,11,90.00,82.84,2023,JAM,0.00,
426151189,2,IPSK,TRUE,10,86.00,80.97,2023,JAM,0.00,
426339619,1,999800711,TRUE,10,78.00,71.81,2023,JAM,0.00,
426305160,1,999800715,TRUE,12,90.00,78.45,2023,JAM,0.00,
426168985,1,999800702,TRUE,11,94.00,80.92,2023,JAM,0.00,
426066748,2,999800703,FALSE,10,90.00,77.84,2013,JAM,75.00,
426146957,2,999800702,TRUE,10,80.00,77.76,2023,JAM,0.00,
426244713,1,999800713,TRUE,12,79.00,71.57,2013,JAM,73.00,
426242312,1,999800702,TRUE,10,79.00,68.79,2013,JAM,75.00,
426143464,1,999800703,FALSE,11,80.00,69.65,2013,JAM,76.00,
426126351,1,999800702,TRUE,10,90.00,78.21,2023,JAM,0.00,
426343547,1,999800716,TRUE,11,85.00,83.05,2013,JAM,78.00,
426155579,1,828010100,FALSE,10,75.00,65.85,2013,JAM,75.00,
426152899,1,401900000,TRUE,10,73.00,64.50,2023,JAM,0.00,
426037460,2,401001000,FALSE,10,84.00,74.28,2013,JAM,70.00,
426332163,2,999800408,TRUE,10,83.00,78.50,2023,JAM,0.00,
426310837,2,999800716,TRUE,10,92.00,78.40,2023,JAM,0.00,
426331794,1,999800702,TRUE,10,80.00,68.74,2023,JAM,0.00,
426029909,1,200010300,TRUE,11,89.00,79.30,2023,JAM,0.00,
426018885,1,999800408,TRUE,10,80.00,68.59,2023,JAM,0.00,
426136652,2,200010300,TRUE,10,79.00,67.84,2023,JAM,0.00,
426341595,1,999800709,TRUE,11,83.00,75.90,2023,JAM,0.00,
426333452,2,999800711,TRUE,11,85.00,76.29,2013,JAM,72.00,
426290615,1,999800701,TRUE,10,84.00,77.34,2023,JAM,0.00,
426017125,1,401002000,FALSE,11,92.00,80.41,2023,JAM,0.00,
426197141,2,999800408,TRUE,11,90.00,84.20,2023,JAM,0.00,
426064543,2,999800408,TRUE,10,88.00,77.67,2023,JAM,0.00,
426147293,1,999800715,TRUE,12,90.00,80.09,2023,JAM,0.00,
426330657,1,400001,FALSE,10,84.00,74.70,2013,JAM,75.00,
426312501,1,999800713,FALSE,10,91.00,89.58,2013,JAM,75.00,
426241343,1,401121000,FALSE,11,84.00,74.60,2023,JAM,0.00,
426044325,1,999800408,FALSE,10,92.00,79.56,2013,JAM,70.00,
426327180,1,999800709,TRUE,11,92.00,87.14,2023,JAM,0.00,
426168642,2,999800711,TRUE,11,90.00,77.60,2023,JAM,0.00,
426274723,1,999800702,TRUE,12,90.00,77.57,2013,JAM,75.00,
426167955,1,999800711,TRUE,11,80.00,71.52,2023,JAM,0.00,
426157076,2,999800702,TRUE,10,88.00,76.27,2023,JAM,0.00,
426315952,1,999800711,TRUE,10,90.00,89.21,2023,JAM,0.00,
426259516,2,200010300,TRUE,11,88.00,78.30,2023,JAM,0.00,
426002004,2,600060000,FALSE,11,88.00,74.91,2023,JAM,0.00,
426341291,1,999800716,TRUE,12,95.00,92.53,2013,JAM,80.00,
426151562,1,999800408,TRUE,10,80.00,69.64,2023,JAM,0.00,
426341608,2,999800711,TRUE,10,86.00,79.32,2023,JAM,0.00,
426336511,1,400003,FALSE,11,92.00,81.07,2013,JAM,75.00,
426336130,2,SEJ,FALSE,10,88.00,76.62,2013,JAM,75.00,
426312501,1,999800408,FALSE,11,85.00,83.67,2013,JAM,77.00,
426136244,2,999800408,TRUE,10,89.00,78.23,2023,JAM,0.00,
426162121,2,999800709,TRUE,11,85.00,74.21,2023,JAM,0.00,
426292890,2,401121000,FALSE,10,82.00,74.24,2013,JAM,75.00,
426134885,2,710101000,TRUE,10,93.00,79.26,2023,JAM,0.00,
426266045,1,999800711,TRUE,12,94.00,83.31,2023,JAM,0.00,
426056469,1,999800408,TRUE,11,97.00,83.16,2023,JAM,0.00,
426336086,1,IPAK,TRUE,10,80.00,76.28,2023,JAM,0.00,
426131340,1,999800716,TRUE,10,77.00,68.52,2013,JAM,72.00,
426274021,2,999800716,TRUE,11,95.00,83.70,2023,JAM,0.00,
426209306,1,999800703,FALSE,10,91.00,77.48,2013,JAM,70.00,
426181282,2,999800709,TRUE,11,82.00,70.30,2013,JAM,72.00,
426132641,2,801050100,FALSE,11,90.00,79.08,2013,JAM,70.00,
426331154,1,401121000,FALSE,11,88.00,80.82,2023,JAM,0.00,
426125993,1,999800702,FALSE,11,86.00,83.80,2013,JAM,85.00,
426261636,1,999800701,TRUE,10,78.00,72.53,2023,JAM,0.00,
426281254,2,999800408,TRUE,10,96.00,81.78,2023,JAM,0.00,
426334342,1,999800706,FALSE,12,90.00,77.35,2013,JAM,75.00,
426098528,2,999800709,FALSE,10,80.00,69.82,2013,JAM,70.00,
426341790,1,999800706,FALSE,12,95.00,86.49,2023,JAM,0.00,
426140535,1,999800702,TRUE,11,89.00,76.94,2023,JAM,0.00,
426180246,2,IPSK,TRUE,10,89.00,82.59,2023,JAM,0.00,
426148726,1,600060000,FALSE,11,94.00,82.22,2023,JAM,0.00,
426331154,1,999800715,TRUE,11,85.00,78.06,2023,JAM,0.00,
426140815,1,999800711,TRUE,10,80.00,68.65,2023,JAM,0.00,
426139451,1,DPK,TRUE,10,79.00,75.01,2023,JAM,0.00,
426303377,2,999800715,TRUE,11,93.00,84.60,2023,JAM,0.00,
426231093,1,828010100,FALSE,10,85.00,73.51,2013,JAM,70.00,
426107810,1,999800702,TRUE,10,84.00,73.95,2023,JAM,0.00,
426233237,1,400003,FALSE,10,77.00,66.91,2013,JAM,75.00,
426047341,1,999800408,FALSE,10,82.00,72.39,2013,JAM,78.00,
426242547,1,401121000,FALSE,10,87.00,85.56,2013,JAM,70.00,
426291159,2,827170100,FALSE,10,90.00,77.61,2013,JAM,75.00,
426004749,1,DPK,TRUE,10,84.00,76.44,2023,JAM,0.00,
426262474,1,200010300,TRUE,10,77.00,70.47,2023,JAM,0.00,
426160714,1,999800701,TRUE,12,90.00,78.18,2023,JAM,0.00,
426318891,1,401121000,FALSE,12,82.00,73.32,2013,JAM,80.00,
426134579,1,999800703,FALSE,10,77.00,66.99,2013,JAM,72.00,
426286201,2,999800711,TRUE,10,86.00,76.25,2023,JAM,0.00,
426266045,2,IPAK,TRUE,10,83.00,73.56,2023,JAM,0.00,
426160935,1,999800408,TRUE,12,93.00,82.59,2023,JAM,0.00,
426208577,1,999800701,TRUE,10,85.00,75.36,2023,JAM,0.00,
426071761,1,999800408,TRUE,10,85.00,74.77,2013,JAM,75.00,
426274021,2,999800702,TRUE,10,93.00,81.93,2023,JAM,0.00,
426158920,1,999800715,TRUE,12,94.00,82.22,2023,JAM,0.00,
426127732,1,999800709,TRUE,12,97.00,82.89,2023,JAM,0.00,
426278470,1,999800701,TRUE,12,95.00,84.91,2013,JAM,75.00,
426264230,2,999800715,TRUE,11,93.00,79.67,2023,JAM,0.00,
426341790,2,999800704,FALSE,11,95.00,86.49,2023,JAM,0.00,
426064006,1,999800716,TRUE,12,94.00,82.45,2013,JAM,70.00,
426341563,1,999800703,FALSE,12,90.00,83.22,2023,JAM,0.00,
426329424,2,999800715,TRUE,11,84.00,73.49,2023,JAM,0.00,
426234723,2,999800708,FALSE,11,80.00,71.78,2023,JAM,0.00,
426225084,1,999800715,FALSE,11,86.00,76.38,2013,JAM,78.00,
426128331,1,999800408,FALSE,11,81.00,71.95,2013,JAM,78.00,
426094440,1,825010100,FALSE,10,88.00,77.96,2013,JAM,75.00,
426155506,1,400003,FALSE,11,89.00,76.81,2013,JAM,75.00,
426147208,2,999800706,FALSE,11,96.00,83.43,2023,JAM,0.00,
426075314,1,999800702,TRUE,11,87.00,77.72,2023,JAM,0.00,
426231326,1,IPAK,TRUE,10,87.00,77.74,2023,JAM,0.00,
426146537,2,999800701,TRUE,11,75.00,66.29,2023,JAM,0.00,
